Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Journal of Automated Reasoning,12376,Springer Netherlands,/scimag/journals/12376,/scimag/?journal=12376&page=1,50,/scimag/?journal=12376&year=2017&volume=58&issue=1,/scimag/?journal=12376&year=2018&volume=60&issue=1,/scimag/?journal=12376&year=2019&volume=62&issue=2,/scimag/?journal=12376&year=2020&volume=64&issue=3,
Journal of Bamboo and Rattan,12392,Springer,/scimag/journals/12392,/scimag/?journal=12392&page=1,7,,,,,
Journal of Behavioral Education,12411,Springer,/scimag/journals/12411,/scimag/?journal=12411&page=1,59,/scimag/?journal=12411&year=2017&volume=26&issue=1,/scimag/?journal=12411&year=2018&volume=&issue=,/scimag/?journal=12411&year=2019&volume=&issue=,/scimag/?journal=12411&year=2020&volume=29&issue=1,
Journal of Behavioral Medicine,12414,Springer,/scimag/journals/12414,/scimag/?journal=12414&page=1,88,/scimag/?journal=12414&year=2017&volume=40&issue=1,/scimag/?journal=12414&year=2018&volume=41&issue=2,/scimag/?journal=12414&year=2019&volume=42&issue=1,/scimag/?journal=12414&year=2020&volume=43&issue=1,
Journal of Biochemistry and molecular biology,12426,Springer,/scimag/journals/12426,/scimag/?journal=12426&page=1,1,,,,,
Journal of Bioeconomics,12428,Springer US,/scimag/journals/12428,/scimag/?journal=12428&page=1,18,/scimag/?journal=12428&year=2017&volume=19&issue=1,/scimag/?journal=12428&year=2018&volume=20&issue=1,/scimag/?journal=12428&year=2019&volume=21&issue=1,/scimag/?journal=12428&year=2020&volume=22&issue=1,
Journal of Bioenergetics and Biomembranes,12429,Springer US,/scimag/journals/12429,/scimag/?journal=12429&page=1,99,/scimag/?journal=12429&year=2017&volume=49&issue=1,/scimag/?journal=12429&year=2018&volume=50&issue=3,/scimag/?journal=12429&year=2019&volume=51&issue=6,/scimag/?journal=12429&year=2020&volume=52&issue=3,
Journal of Bioethical Inquiry,12432,Springer Netherlands,/scimag/journals/12432,/scimag/?journal=12432&page=1,44,/scimag/?journal=12432&year=2017&volume=14&issue=1,/scimag/?journal=12432&year=2018&volume=15&issue=1,/scimag/?journal=12432&year=2019&volume=16&issue=1,/scimag/?journal=12432&year=2020&volume=17&issue=1,
Journal of Biological Physics,12441,Springer Netherlands,/scimag/journals/12441,/scimag/?journal=12441&page=1,50,/scimag/?journal=12441&year=2017&volume=43&issue=1,/scimag/?journal=12441&year=2018&volume=44&issue=2,/scimag/?journal=12441&year=2019&volume=45&issue=3,/scimag/?journal=12441&year=2020&volume=46&issue=2,
Journal of Biomolecular NMR,12473,Springer Netherlands,/scimag/journals/12473,/scimag/?journal=12473&page=1,129,/scimag/?journal=12473&year=2017&volume=67&issue=1,/scimag/?journal=12473&year=2018&volume=70&issue=1,/scimag/?journal=12473&year=2019&volume=73&issue=3-4,/scimag/?journal=12473&year=2020&volume=74&issue=2-3,
Journal of Bone and Mineral Metabolism,12507,Springer,/scimag/journals/12507,/scimag/?journal=12507&page=1,91,/scimag/?journal=12507&year=2017&volume=35&issue=1,/scimag/?journal=12507&year=2018&volume=36&issue=5,/scimag/?journal=12507&year=2019&volume=37&issue=1,/scimag/?journal=12507&year=2020&volume=38&issue=3,
Journal of Business and Psychology,12539,Springer US,/scimag/journals/12539,/scimag/?journal=12539&page=1,99,/scimag/?journal=12539&year=2017&volume=32&issue=1,/scimag/?journal=12539&year=2018&volume=&issue=,/scimag/?journal=12539&year=2019&volume=&issue=,/scimag/?journal=12539&year=2020&volume=&issue=,
Journal of Business Economics,25842,Springer-Verlag,/scimag/journals/25842,/scimag/?journal=25842&page=1,40,/scimag/?journal=25842&year=2017&volume=87&issue=1,/scimag/?journal=25842&year=2018&volume=88&issue=6,/scimag/?journal=25842&year=2019&volume=89&issue=4,/scimag/?journal=25842&year=2020&volume=90&issue=4,
Journal of Business Ethics,12545,Springer,/scimag/journals/12545,/scimag/?journal=12545&page=1,594,/scimag/?journal=12545&year=2017&volume=140&issue=1,/scimag/?journal=12545&year=2018&volume=147&issue=1,/scimag/?journal=12545&year=2019&volume=155&issue=1,/scimag/?journal=12545&year=2020&volume=162&issue=1,/scimag/?journal=12545&year=2021&volume=&issue=
"Journal of Cachexia, Sarcopenia and Muscle",12555,Springer-Verlag,/scimag/journals/12555,/scimag/?journal=12555&page=1,31,/scimag/?journal=12555&year=2017&volume=8&issue=1,/scimag/?journal=12555&year=2018&volume=9&issue=1,/scimag/?journal=12555&year=2019&volume=10&issue=1,/scimag/?journal=12555&year=2020&volume=11&issue=1,
Journal of Cancer Education,12560,Springer,/scimag/journals/12560,/scimag/?journal=12560&page=1,106,/scimag/?journal=12560&year=2017&volume=32&issue=1%20Supplement,/scimag/?journal=12560&year=2018&volume=33&issue=1,/scimag/?journal=12560&year=2019&volume=34&issue=3,/scimag/?journal=12560&year=2020&volume=35&issue=2,
Journal of Cancer Research and Clinical Oncology,12566,Springer-Verlag,/scimag/journals/12566,/scimag/?journal=12566&page=1,567,/scimag/?journal=12566&year=2017&volume=143&issue=1,/scimag/?journal=12566&year=2018&volume=144&issue=12,/scimag/?journal=12566&year=2019&volume=145&issue=4,/scimag/?journal=12566&year=2020&volume=146&issue=5,
Journal of Cardiovascular Translational Research,12595,Springer US,/scimag/journals/12595,/scimag/?journal=12595&page=1,42,/scimag/?journal=12595&year=2017&volume=10&issue=1,/scimag/?journal=12595&year=2018&volume=11&issue=1,/scimag/?journal=12595&year=2019&volume=12&issue=2,/scimag/?journal=12595&year=2020&volume=13&issue=3,
Journal of Cell Communication and Signaling,12607,Springer Netherlands,/scimag/journals/12607,/scimag/?journal=12607&page=1,24,/scimag/?journal=12607&year=2017&volume=11&issue=1,/scimag/?journal=12607&year=2018&volume=12&issue=1,/scimag/?journal=12607&year=2019&volume=13&issue=1,/scimag/?journal=12607&year=2020&volume=14&issue=1,
Journal of Chemical Crystallography,12627,Springer,/scimag/journals/12627,/scimag/?journal=12627&page=1,201,/scimag/?journal=12627&year=2017&volume=47&issue=1-2,/scimag/?journal=12627&year=2018&volume=&issue=,/scimag/?journal=12627&year=2019&volume=49&issue=2,/scimag/?journal=12627&year=2020&volume=&issue=,
Journal of Chemical Ecology,12630,Springer,/scimag/journals/12630,/scimag/?journal=12630&page=1,290,/scimag/?journal=12630&year=2017&volume=43&issue=1,/scimag/?journal=12630&year=2018&volume=44&issue=2,/scimag/?journal=12630&year=2019&volume=45&issue=1,/scimag/?journal=12630&year=2020&volume=46&issue=2,
Journal of Child and Adolescent Group Therapy,12655,Springer,/scimag/journals/12655,/scimag/?journal=12655&page=1,11,,,,,
Journal of Child and Family Studies,12659,Springer US,/scimag/journals/12659,/scimag/?journal=12659&page=1,134,/scimag/?journal=12659&year=2017&volume=26&issue=1,/scimag/?journal=12659&year=2018&volume=27&issue=1,/scimag/?journal=12659&year=2019&volume=28&issue=1,/scimag/?journal=12659&year=2020&volume=29&issue=4,
Journal of Children's Orthopaedics,12672,Springer-Verlag,/scimag/journals/12672,/scimag/?journal=12672&page=1,45,/scimag/?journal=12672&year=2017&volume=11&issue=1,/scimag/?journal=12672&year=2018&volume=12&issue=Suppl%201,/scimag/?journal=12672&year=2019&volume=13&issue=Suppl%201,/scimag/?journal=12672&year=2020&volume=14&issue=1,
Journal of Civil Structural Health Monitoring,12706,Springer-Verlag,/scimag/journals/12706,/scimag/?journal=12706&page=1,18,/scimag/?journal=12706&year=2017&volume=7&issue=1,/scimag/?journal=12706&year=2018&volume=8&issue=1,/scimag/?journal=12706&year=2019&volume=9&issue=5,/scimag/?journal=12706&year=2020&volume=10&issue=1,
Journal of Classification,12708,Springer,/scimag/journals/12708,/scimag/?journal=12708&page=1,34,/scimag/?journal=12708&year=2017&volume=34&issue=1,/scimag/?journal=12708&year=2018&volume=35&issue=1,/scimag/?journal=12708&year=2019&volume=36&issue=1,/scimag/?journal=12708&year=2020&volume=37&issue=1,
Journal of Clinical Geropsychology,12738,Springer,/scimag/journals/12738,/scimag/?journal=12738&page=1,5,,,,,
Journal of Clinical Immunology,12742,Springer,/scimag/journals/12742,/scimag/?journal=12742&page=1,137,/scimag/?journal=12742&year=2017&volume=37&issue=S1,/scimag/?journal=12742&year=2018&volume=38&issue=1,/scimag/?journal=12742&year=2019&volume=39&issue=2,/scimag/?journal=12742&year=2020&volume=40&issue=4,
Journal of Clinical Psychology in Medical Settings,12768,Springer,/scimag/journals/12768,/scimag/?journal=12768&page=1,47,/scimag/?journal=12768&year=2017&volume=24&issue=1,/scimag/?journal=12768&year=2018&volume=25&issue=1,/scimag/?journal=12768&year=2019&volume=&issue=,/scimag/?journal=12768&year=2020&volume=27&issue=3,
Journal of Cloud Computing,12776,Springer-Verlag,/scimag/journals/12776,/scimag/?journal=12776&page=1,9,/scimag/?journal=12776&year=2017&volume=6&issue=1,/scimag/?journal=12776&year=2018&volume=7&issue=1,/scimag/?journal=12776&year=2019&volume=8&issue=1,/scimag/?journal=12776&year=2020&volume=9&issue=1,
Journal of Cluster Science,12777,Springer,/scimag/journals/12777,/scimag/?journal=12777&page=1,97,/scimag/?journal=12777&year=2017&volume=28&issue=1,/scimag/?journal=12777&year=2018&volume=29&issue=1,/scimag/?journal=12777&year=2019&volume=30&issue=1,/scimag/?journal=12777&year=2020&volume=31&issue=3,
Journal of Coastal Conservation,12779,Springer Netherlands,/scimag/journals/12779,/scimag/?journal=12779&page=1,63,/scimag/?journal=12779&year=2017&volume=21&issue=1,/scimag/?journal=12779&year=2018&volume=22&issue=1,/scimag/?journal=12779&year=2019&volume=23&issue=1,/scimag/?journal=12779&year=2020&volume=24&issue=1,
Journal of Cognitive Psychotherapy,12789,Springer Publishing Company,/scimag/journals/12789,/scimag/?journal=12789&page=1,20,/scimag/?journal=12789&year=2017&volume=31&issue=1,,,,
Journal of Combinatorial Optimization,12808,Springer US,/scimag/journals/12808,/scimag/?journal=12808&page=1,78,/scimag/?journal=12808&year=2017&volume=33&issue=1,/scimag/?journal=12808&year=2018&volume=35&issue=2,/scimag/?journal=12808&year=2019&volume=37&issue=1,/scimag/?journal=12808&year=2020&volume=39&issue=3,
Journal of Community Health,12829,Springer US,/scimag/journals/12829,/scimag/?journal=12829&page=1,119,/scimag/?journal=12829&year=2017&volume=42&issue=1,/scimag/?journal=12829&year=2018&volume=43&issue=2,/scimag/?journal=12829&year=2019&volume=44&issue=1,/scimag/?journal=12829&year=2020&volume=45&issue=3,
"Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology",12842,Springer,/scimag/journals/12842,/scimag/?journal=12842&page=1,368,/scimag/?journal=12842&year=2017&volume=203&issue=1,/scimag/?journal=12842&year=2018&volume=204&issue=1,/scimag/?journal=12842&year=2019&volume=205&issue=2,/scimag/?journal=12842&year=2020&volume=206&issue=1,
Journal of Comparative Physiology B,12844,Springer-Verlag,/scimag/journals/12844,/scimag/?journal=12844&page=1,126,/scimag/?journal=12844&year=2017&volume=187&issue=1,/scimag/?journal=12844&year=2018&volume=188&issue=3,/scimag/?journal=12844&year=2019&volume=&issue=,/scimag/?journal=12844&year=2020&volume=190&issue=1,
Journal of Comparative Policy Analysis,12845,Springer,/scimag/journals/12845,/scimag/?journal=12845&page=1,33,/scimag/?journal=12845&year=2017&volume=19&issue=1,/scimag/?journal=12845&year=2018&volume=20&issue=1,/scimag/?journal=12845&year=2019&volume=21&issue=2,/scimag/?journal=12845&year=2020&volume=22&issue=1,
Journal of Computational Analysis and Applications,12857,Springer,/scimag/journals/12857,/scimag/?journal=12857&page=1,5,,,,,
Journal of Computational Electronics,12864,Springer,/scimag/journals/12864,/scimag/?journal=12864&page=1,75,/scimag/?journal=12864&year=2017&volume=16&issue=1,/scimag/?journal=12864&year=2018&volume=17&issue=1,/scimag/?journal=12864&year=2019&volume=18&issue=1,/scimag/?journal=12864&year=2020&volume=19&issue=3,
Journal of Computational Neuroscience,12867,Springer US,/scimag/journals/12867,/scimag/?journal=12867&page=1,46,/scimag/?journal=12867&year=2017&volume=42&issue=1,/scimag/?journal=12867&year=2018&volume=44&issue=1,/scimag/?journal=12867&year=2019&volume=46&issue=2,/scimag/?journal=12867&year=2020&volume=48&issue=1,
Journal of Computer Science and Technology,12884,Springer,/scimag/journals/12884,/scimag/?journal=12884&page=1,109,/scimag/?journal=12884&year=2017&volume=32&issue=1,/scimag/?journal=12884&year=2018&volume=33&issue=1,/scimag/?journal=12884&year=2019&volume=34&issue=1,/scimag/?journal=12884&year=2020&volume=35&issue=1,/scimag/?journal=12884&year=2021&volume=21&issue=1
Journal of Computer-Aided Molecular Design,12888,Springer Netherlands,/scimag/journals/12888,/scimag/?journal=12888&page=1,92,/scimag/?journal=12888&year=2017&volume=31&issue=1,/scimag/?journal=12888&year=2018&volume=32&issue=1,/scimag/?journal=12888&year=2019&volume=33&issue=2,/scimag/?journal=12888&year=2020&volume=34&issue=1,
Journal of Computer-Assisted Microscopy,12889,Springer,/scimag/journals/12889,/scimag/?journal=12889&page=1,1,,,,,
Journal of Computing in Higher Education,12895,Springer US,/scimag/journals/12895,/scimag/?journal=12895&page=1,23,/scimag/?journal=12895&year=2017&volume=29&issue=1,/scimag/?journal=12895&year=2018&volume=30&issue=1,/scimag/?journal=12895&year=2019&volume=&issue=,/scimag/?journal=12895&year=2020&volume=&issue=,
Journal of Consumer Policy,12916,Springer,/scimag/journals/12916,/scimag/?journal=12916&page=1,55,/scimag/?journal=12916&year=2017&volume=40&issue=1,/scimag/?journal=12916&year=2018&volume=41&issue=1,/scimag/?journal=12916&year=2019&volume=42&issue=1,/scimag/?journal=12916&year=2020&volume=43&issue=1,
Journal of Contemporary Psychotherapy,12932,Springer US,/scimag/journals/12932,/scimag/?journal=12932&page=1,57,/scimag/?journal=12932&year=2017&volume=47&issue=1,/scimag/?journal=12932&year=2018&volume=48&issue=2,/scimag/?journal=12932&year=2019&volume=49&issue=2,/scimag/?journal=12932&year=2020&volume=&issue=,
Journal of Cross-Cultural Gerontology,12981,Springer US,/scimag/journals/12981,/scimag/?journal=12981&page=1,36,/scimag/?journal=12981&year=2017&volume=32&issue=1,/scimag/?journal=12981&year=2018&volume=33&issue=1,/scimag/?journal=12981&year=2019&volume=34&issue=2,/scimag/?journal=12981&year=2020&volume=35&issue=1,
Journal of Cryptographic Engineering,12985,Springer-Verlag,/scimag/journals/12985,/scimag/?journal=12985&page=1,10,/scimag/?journal=12985&year=2017&volume=7&issue=1,/scimag/?journal=12985&year=2018&volume=8&issue=2,/scimag/?journal=12985&year=2019&volume=&issue=,/scimag/?journal=12985&year=2020&volume=10&issue=3,
Journal of Cryptology,12986,Springer,/scimag/journals/12986,/scimag/?journal=12986&page=1,27,/scimag/?journal=12986&year=2017&volume=30&issue=1,/scimag/?journal=12986&year=2018&volume=&issue=,/scimag/?journal=12986&year=2019&volume=32&issue=2,/scimag/?journal=12986&year=2020&volume=33&issue=2,/scimag/?journal=12986&year=2021&volume=34&issue=1
Journal of Cultural Economics,12993,Springer US,/scimag/journals/12993,/scimag/?journal=12993&page=1,73,/scimag/?journal=12993&year=2017&volume=41&issue=1,/scimag/?journal=12993&year=2018&volume=42&issue=4,/scimag/?journal=12993&year=2019&volume=43&issue=2,/scimag/?journal=12993&year=2020&volume=44&issue=1,
Journal of Cutaneous Medicine and Surgery,13009,Springer-Verlag,/scimag/journals/13009,/scimag/?journal=13009&page=1,96,/scimag/?journal=13009&year=2017&volume=21&issue=1,/scimag/?journal=13009&year=2018&volume=22&issue=1_suppl,/scimag/?journal=13009&year=2019&volume=23&issue=1_suppl,/scimag/?journal=13009&year=2020&volume=24&issue=1,
Journal of Developmental and Physical Disabilities,13047,Springer US,/scimag/journals/13047,/scimag/?journal=13047&page=1,49,/scimag/?journal=13047&year=2017&volume=29&issue=1,/scimag/?journal=13047&year=2018&volume=30&issue=1,/scimag/?journal=13047&year=2019&volume=31&issue=1,/scimag/?journal=13047&year=2020&volume=&issue=,
Journal of Digital Imaging,13071,Springer-Verlag,/scimag/journals/13071,/scimag/?journal=13071&page=1,103,/scimag/?journal=13071&year=2017&volume=30&issue=1,/scimag/?journal=13071&year=2018&volume=31&issue=1,/scimag/?journal=13071&year=2019&volume=32&issue=2,/scimag/?journal=13071&year=2020&volume=33&issue=1,
Journal of Dynamics and Differential Equations,13093,Springer US,/scimag/journals/13093,/scimag/?journal=13093&page=1,53,/scimag/?journal=13093&year=2017&volume=29&issue=1,/scimag/?journal=13093&year=2018&volume=30&issue=1,/scimag/?journal=13093&year=2019&volume=31&issue=1,/scimag/?journal=13093&year=2020&volume=&issue=,
Journal of Earth System Science,13104,Springer-Verlag,/scimag/journals/13104,/scimag/?journal=13104&page=1,109,/scimag/?journal=13104&year=2017&volume=126&issue=1,/scimag/?journal=13104&year=2018&volume=127&issue=1,/scimag/?journal=13104&year=2019&volume=128&issue=1,/scimag/?journal=13104&year=2020&volume=129&issue=1,
Journal of East Asian Linguistics,13110,Springer Netherlands,/scimag/journals/13110,/scimag/?journal=13110&page=1,30,/scimag/?journal=13110&year=2017&volume=26&issue=1,/scimag/?journal=13110&year=2018&volume=27&issue=1,/scimag/?journal=13110&year=2019&volume=28&issue=1,/scimag/?journal=13110&year=2020&volume=29&issue=1,
Journal of Economic Growth,13124,Springer,/scimag/journals/13124,/scimag/?journal=13124&page=1,27,/scimag/?journal=13124&year=2017&volume=22&issue=1,/scimag/?journal=13124&year=2018&volume=23&issue=2,/scimag/?journal=13124&year=2019&volume=&issue=,/scimag/?journal=13124&year=2020&volume=25&issue=1,
Journal of Economic Interaction and Coordination,13126,Springer-Verlag,/scimag/journals/13126,/scimag/?journal=13126&page=1,12,/scimag/?journal=13126&year=2017&volume=12&issue=1,/scimag/?journal=13126&year=2018&volume=13&issue=1,/scimag/?journal=13126&year=2019&volume=14&issue=1,/scimag/?journal=13126&year=2020&volume=15&issue=1,
