Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Journal of Cutaneous Pathology,13010,John Wiley and Sons,/scimag/journals/13010,/scimag/?journal=13010&page=1,250,/scimag/?journal=13010&year=2017&volume=44&issue=1,/scimag/?journal=13010&year=2018&volume=45&issue=1,/scimag/?journal=13010&year=2019&volume=46&issue=1,/scimag/?journal=13010&year=2020&volume=47&issue=1,/scimag/?journal=13010&year=2021&volume=48&issue=1
Journal of Diabetes,13052,John Wiley and Sons,/scimag/journals/13052,/scimag/?journal=13052&page=1,50,/scimag/?journal=13052&year=2017&volume=9&issue=1,/scimag/?journal=13052&year=2018&volume=10&issue=1,/scimag/?journal=13052&year=2019&volume=11&issue=1,/scimag/?journal=13052&year=2020&volume=12&issue=1,/scimag/?journal=13052&year=2021&volume=13&issue=1
Journal of Direct Marketing,13073,John Wiley and Sons,/scimag/journals/13073,/scimag/?journal=13073&page=1,18,,,,,
Journal of Ecology,13115,John Wiley and Sons,/scimag/journals/13115,/scimag/?journal=13115&page=1,462,/scimag/?journal=13115&year=2017&volume=105&issue=1,/scimag/?journal=13115&year=2018&volume=106&issue=1,/scimag/?journal=13115&year=2019&volume=107&issue=2,/scimag/?journal=13115&year=2020&volume=108&issue=1,
Journal of Economic Surveys,13135,John Wiley and Sons,/scimag/journals/13135,/scimag/?journal=13135&page=1,44,/scimag/?journal=13135&year=2017&volume=31&issue=3,/scimag/?journal=13135&year=2018&volume=32&issue=5,/scimag/?journal=13135&year=2019&volume=33&issue=1,/scimag/?journal=13135&year=2020&volume=34&issue=1,
Journal of Economics & Management Strategy,13138,John Wiley and Sons,/scimag/journals/13138,/scimag/?journal=13138&page=1,40,/scimag/?journal=13138&year=2017&volume=26&issue=1,/scimag/?journal=13138&year=2018&volume=27&issue=1,/scimag/?journal=13138&year=2019&volume=28&issue=1,/scimag/?journal=13138&year=2020&volume=29&issue=1,
Journal of Educational Measurement,13166,John Wiley and Sons,/scimag/journals/13166,/scimag/?journal=13166&page=1,108,/scimag/?journal=13166&year=2017&volume=54&issue=1,/scimag/?journal=13166&year=2018&volume=55&issue=1,/scimag/?journal=13166&year=2019&volume=56&issue=1,/scimag/?journal=13166&year=2020&volume=57&issue=1,
Journal of Empirical Legal Studies,13235,John Wiley and Sons,/scimag/journals/13235,/scimag/?journal=13235&page=1,22,/scimag/?journal=13235&year=2017&volume=14&issue=1,/scimag/?journal=13235&year=2018&volume=15&issue=1,/scimag/?journal=13235&year=2019&volume=16&issue=1,/scimag/?journal=13235&year=2020&volume=17&issue=1,
Journal of Environmental Medicine,13310,John Wiley and Sons,/scimag/journals/13310,/scimag/?journal=13310&page=1,2,,,,,
Journal of Esthetic and Restorative Dentistry,13347,John Wiley and Sons,/scimag/journals/13347,/scimag/?journal=13347&page=1,90,/scimag/?journal=13347&year=2017&volume=29&issue=1,/scimag/?journal=13347&year=2018&volume=30&issue=1,/scimag/?journal=13347&year=2019&volume=31&issue=1,/scimag/?journal=13347&year=2020&volume=32&issue=1,/scimag/?journal=13347&year=2021&volume=&issue=
Journal of Eukaryotic Microbiology,13358,John Wiley and Sons,/scimag/journals/13358,/scimag/?journal=13358&page=1,298,/scimag/?journal=13358&year=2017&volume=64&issue=1,/scimag/?journal=13358&year=2018&volume=65&issue=1,/scimag/?journal=13358&year=2019&volume=66&issue=1,/scimag/?journal=13358&year=2020&volume=67&issue=2,/scimag/?journal=13358&year=2021&volume=&issue=
Journal of Evaluation in Clinical Practice,13371,John Wiley and Sons,/scimag/journals/13371,/scimag/?journal=13371&page=1,136,/scimag/?journal=13371&year=2017&volume=23&issue=1,/scimag/?journal=13371&year=2018&volume=24&issue=1,/scimag/?journal=13371&year=2019&volume=25&issue=1,/scimag/?journal=13371&year=2020&volume=26&issue=1,
Journal of Evidence-Based Medicine,13376,John Wiley and Sons,/scimag/journals/13376,/scimag/?journal=13376&page=1,25,/scimag/?journal=13376&year=2017&volume=10&issue=,/scimag/?journal=13376&year=2018&volume=11&issue=1,/scimag/?journal=13376&year=2019&volume=12&issue=,/scimag/?journal=13376&year=2020&volume=13&issue=1,
Journal of Evolutionary Biology,13380,John Wiley and Sons,/scimag/journals/13380,/scimag/?journal=13380&page=1,203,/scimag/?journal=13380&year=2017&volume=30&issue=1,/scimag/?journal=13380&year=2018&volume=31&issue=1,/scimag/?journal=13380&year=2019&volume=32&issue=1,/scimag/?journal=13380&year=2020&volume=33&issue=1,
Journal of Experimental Zoology,13418,John Wiley and Sons,/scimag/journals/13418,/scimag/?journal=13418&page=1,31,,,,,
Journal of Experimental Zoology Part B: Molecular and Developmental Evolution,13421,John Wiley and Sons,/scimag/journals/13421,/scimag/?journal=13421&page=1,43,/scimag/?journal=13421&year=2017&volume=328&issue=1-2,/scimag/?journal=13421&year=2018&volume=330&issue=1,/scimag/?journal=13421&year=2019&volume=332&issue=1-2,/scimag/?journal=13421&year=2020&volume=334&issue=2,
Journal of Family Therapy,13444,John Wiley and Sons,/scimag/journals/13444,/scimag/?journal=13444&page=1,61,/scimag/?journal=13444&year=2017&volume=39&issue=1,/scimag/?journal=13444&year=2018&volume=40&issue=,/scimag/?journal=13444&year=2019&volume=41&issue=1,/scimag/?journal=13444&year=2020&volume=42&issue=1,
Journal of Field Ornithology,13456,John Wiley and Sons,/scimag/journals/13456,/scimag/?journal=13456&page=1,164,/scimag/?journal=13456&year=2017&volume=88&issue=1,/scimag/?journal=13456&year=2018&volume=89&issue=1,/scimag/?journal=13456&year=2019&volume=90&issue=1,/scimag/?journal=13456&year=2020&volume=91&issue=1,
Journal of Financial Research,13470,John Wiley and Sons,/scimag/journals/13470,/scimag/?journal=13470&page=1,54,/scimag/?journal=13470&year=2017&volume=40&issue=1,/scimag/?journal=13470&year=2018&volume=41&issue=1,/scimag/?journal=13470&year=2019&volume=42&issue=1,/scimag/?journal=13470&year=2020&volume=43&issue=1,
Journal of Fish Biology,13479,John Wiley and Sons,/scimag/journals/13479,/scimag/?journal=13479&page=1,504,/scimag/?journal=13479&year=2017&volume=90&issue=1,/scimag/?journal=13479&year=2018&volume=92&issue=1,/scimag/?journal=13479&year=2019&volume=94&issue=1,/scimag/?journal=13479&year=2020&volume=96&issue=1,/scimag/?journal=13479&year=2021&volume=&issue=
Journal of Fish Diseases,13480,John Wiley and Sons,/scimag/journals/13480,/scimag/?journal=13480&page=1,162,/scimag/?journal=13480&year=2017&volume=40&issue=3,/scimag/?journal=13480&year=2018&volume=41&issue=1,/scimag/?journal=13480&year=2019&volume=42&issue=1,/scimag/?journal=13480&year=2020&volume=43&issue=1,/scimag/?journal=13480&year=2021&volume=44&issue=1
Journal of Food Biochemistry,13500,John Wiley and Sons,/scimag/journals/13500,/scimag/?journal=13500&page=1,124,/scimag/?journal=13500&year=2017&volume=41&issue=1,/scimag/?journal=13500&year=2018&volume=42&issue=1,/scimag/?journal=13500&year=2019&volume=43&issue=1,/scimag/?journal=13500&year=2020&volume=44&issue=1,
Journal of Food Lipids,13503,John Wiley and Sons,/scimag/journals/13503,/scimag/?journal=13503&page=1,19,,,,,
Journal of Food Process Engineering,13504,John Wiley and Sons,/scimag/journals/13504,/scimag/?journal=13504&page=1,108,/scimag/?journal=13504&year=2017&volume=40&issue=1,/scimag/?journal=13504&year=2018&volume=41&issue=1,/scimag/?journal=13504&year=2019&volume=42&issue=1,/scimag/?journal=13504&year=2020&volume=43&issue=1,/scimag/?journal=13504&year=2021&volume=44&issue=1
Journal of Food Processing and Preservation,13506,John Wiley and Sons,/scimag/journals/13506,/scimag/?journal=13506&page=1,190,/scimag/?journal=13506&year=2017&volume=41&issue=1,/scimag/?journal=13506&year=2018&volume=42&issue=1,/scimag/?journal=13506&year=2019&volume=43&issue=1,/scimag/?journal=13506&year=2020&volume=44&issue=1,/scimag/?journal=13506&year=2021&volume=&issue=
Journal of Food Quality,13509,John Wiley and Sons,/scimag/journals/13509,/scimag/?journal=13509&page=1,98,/scimag/?journal=13509&year=2017&volume=2017&issue=,/scimag/?journal=13509&year=2018&volume=2018&issue=,/scimag/?journal=13509&year=2019&volume=2019&issue=,/scimag/?journal=13509&year=2020&volume=2020&issue=,
Journal of Food Science Education,13517,John Wiley and Sons,/scimag/journals/13517,/scimag/?journal=13517&page=1,18,/scimag/?journal=13517&year=2017&volume=16&issue=1,/scimag/?journal=13517&year=2018&volume=17&issue=1,/scimag/?journal=13517&year=2019&volume=18&issue=1,/scimag/?journal=13517&year=2020&volume=19&issue=1,
Journal of Forecasting,13524,John Wiley and Sons,/scimag/journals/13524,/scimag/?journal=13524&page=1,74,/scimag/?journal=13524&year=2017&volume=&issue=,/scimag/?journal=13524&year=2018&volume=37&issue=1,/scimag/?journal=13524&year=2019&volume=38&issue=1,/scimag/?journal=13524&year=2020&volume=39&issue=1,/scimag/?journal=13524&year=2021&volume=40&issue=1
Journal of Forensic Nursing,13530,John Wiley and Sons,/scimag/journals/13530,/scimag/?journal=13530&page=1,30,/scimag/?journal=13530&year=2017&volume=13&issue=1,/scimag/?journal=13530&year=2018&volume=14&issue=1,/scimag/?journal=13530&year=2019&volume=15&issue=1,/scimag/?journal=13530&year=2020&volume=16&issue=1,
Journal of Forensic Sciences,13535,John Wiley and Sons,/scimag/journals/13535,/scimag/?journal=13535&page=1,192,/scimag/?journal=13535&year=2017&volume=62&issue=1,/scimag/?journal=13535&year=2018&volume=63&issue=1,/scimag/?journal=13535&year=2019&volume=64&issue=1,/scimag/?journal=13535&year=2020&volume=65&issue=1,/scimag/?journal=13535&year=2021&volume=66&issue=1
Journal of Futures Markets,13559,John Wiley and Sons,/scimag/journals/13559,/scimag/?journal=13559&page=1,96,/scimag/?journal=13559&year=2017&volume=37&issue=1,/scimag/?journal=13559&year=2018&volume=38&issue=1,/scimag/?journal=13559&year=2019&volume=39&issue=1,/scimag/?journal=13559&year=2020&volume=40&issue=1,/scimag/?journal=13559&year=2021&volume=41&issue=1
Journal of Gastroenterology and Hepatology,13568,John Wiley and Sons,/scimag/journals/13568,/scimag/?journal=13568&page=1,432,/scimag/?journal=13568&year=2017&volume=32&issue=,/scimag/?journal=13568&year=2018&volume=33&issue=,/scimag/?journal=13568&year=2019&volume=34&issue=S1,/scimag/?journal=13568&year=2020&volume=35&issue=S1,/scimag/?journal=13568&year=2021&volume=&issue=
Journal of General Internal Medicine,13579,John Wiley and Sons,/scimag/journals/13579,/scimag/?journal=13579&page=1,431,/scimag/?journal=13579&year=2017&volume=32&issue=1%20Supplement,/scimag/?journal=13579&year=2018&volume=33&issue=S1,/scimag/?journal=13579&year=2019&volume=34&issue=S1,/scimag/?journal=13579&year=2020&volume=35&issue=S3,
Journal of Graph Theory,13643,John Wiley and Sons,/scimag/journals/13643,/scimag/?journal=13643&page=1,137,/scimag/?journal=13643&year=2017&volume=84&issue=1,/scimag/?journal=13643&year=2018&volume=87&issue=1,/scimag/?journal=13643&year=2019&volume=90&issue=1,/scimag/?journal=13643&year=2020&volume=93&issue=1,/scimag/?journal=13643&year=2021&volume=96&issue=1
Journal of Historical Sociology,13721,John Wiley and Sons,/scimag/journals/13721,/scimag/?journal=13721&page=1,36,/scimag/?journal=13721&year=2017&volume=30&issue=1,/scimag/?journal=13721&year=2018&volume=31&issue=1,/scimag/?journal=13721&year=2019&volume=32&issue=1,/scimag/?journal=13721&year=2020&volume=33&issue=1,
Journal of Hospital Medicine,13740,John Wiley and Sons,/scimag/journals/13740,/scimag/?journal=13740&page=1,71,/scimag/?journal=13740&year=2017&volume=12&issue=2,/scimag/?journal=13740&year=2018&volume=&issue=,/scimag/?journal=13740&year=2019&volume=14&issue=3,,
Journal of Human Nutrition and Dietetics,13761,John Wiley and Sons,/scimag/journals/13761,/scimag/?journal=13761&page=1,111,/scimag/?journal=13761&year=2017&volume=30&issue=,/scimag/?journal=13761&year=2018&volume=31&issue=,/scimag/?journal=13761&year=2019&volume=32&issue=,/scimag/?journal=13761&year=2020&volume=33&issue=S1,
Journal of Integrative Plant Biology,13908,John Wiley and Sons,/scimag/journals/13908,/scimag/?journal=13908&page=1,87,/scimag/?journal=13908&year=2017&volume=59&issue=1,/scimag/?journal=13908&year=2018&volume=60&issue=1,/scimag/?journal=13908&year=2019&volume=61&issue=1,/scimag/?journal=13908&year=2020&volume=62&issue=1,
Journal of Intellectual Disability Research,13912,John Wiley and Sons,/scimag/journals/13912,/scimag/?journal=13912&page=1,160,/scimag/?journal=13912&year=2017&volume=61&issue=1,/scimag/?journal=13912&year=2018&volume=62&issue=1,/scimag/?journal=13912&year=2019&volume=63&issue=1,/scimag/?journal=13912&year=2020&volume=64&issue=1,/scimag/?journal=13912&year=2021&volume=65&issue=1
Journal of Interactive Marketing,13924,John Wiley and Sons,/scimag/journals/13924,/scimag/?journal=13924&page=1,29,/scimag/?journal=13924&year=2017&volume=37&issue=,/scimag/?journal=13924&year=2018&volume=41&issue=,/scimag/?journal=13924&year=2019&volume=45&issue=,/scimag/?journal=13924&year=2020&volume=49&issue=,/scimag/?journal=13924&year=2021&volume=53&issue=
Journal of Internal Medicine,13941,John Wiley and Sons,/scimag/journals/13941,/scimag/?journal=13941&page=1,1070,/scimag/?journal=13941&year=2017&volume=281&issue=1,/scimag/?journal=13941&year=2018&volume=283&issue=1,/scimag/?journal=13941&year=2019&volume=285&issue=1,/scimag/?journal=13941&year=2020&volume=287&issue=1,
Journal of International Development,13955,John Wiley and Sons,/scimag/journals/13955,/scimag/?journal=13955&page=1,108,/scimag/?journal=13955&year=2017&volume=29&issue=1,/scimag/?journal=13955&year=2018&volume=30&issue=1,/scimag/?journal=13955&year=2019&volume=31&issue=1,/scimag/?journal=13955&year=2020&volume=32&issue=1,
Journal of International Financial Management & Accounting,13961,John Wiley and Sons,/scimag/journals/13961,/scimag/?journal=13961&page=1,15,/scimag/?journal=13961&year=2017&volume=28&issue=1,/scimag/?journal=13961&year=2018&volume=29&issue=1,/scimag/?journal=13961&year=2019&volume=30&issue=1,/scimag/?journal=13961&year=2020&volume=31&issue=1,
Journal of Interventional Cardiology,13987,John Wiley and Sons,/scimag/journals/13987,/scimag/?journal=13987&page=1,109,/scimag/?journal=13987&year=2017&volume=30&issue=1,/scimag/?journal=13987&year=2018&volume=31&issue=1,/scimag/?journal=13987&year=2019&volume=2019&issue=,/scimag/?journal=13987&year=2020&volume=2020&issue=,
Journal of Investigative Psychology and Offender Profiling,13995,John Wiley and Sons,/scimag/journals/13995,/scimag/?journal=13995&page=1,15,/scimag/?journal=13995&year=2017&volume=14&issue=1,/scimag/?journal=13995&year=2018&volume=15&issue=1,/scimag/?journal=13995&year=2019&volume=16&issue=1,/scimag/?journal=13995&year=2020&volume=17&issue=1,
Journal of Law and Society,14121,John Wiley and Sons,/scimag/journals/14121,/scimag/?journal=14121&page=1,81,/scimag/?journal=14121&year=2017&volume=44&issue=,/scimag/?journal=14121&year=2018&volume=45&issue=,/scimag/?journal=14121&year=2019&volume=46&issue=S1,/scimag/?journal=14121&year=2020&volume=47&issue=S1,
Journal of Legal Studies Education,14130,John Wiley and Sons,/scimag/journals/14130,/scimag/?journal=14130&page=1,22,/scimag/?journal=14130&year=2017&volume=34&issue=1,/scimag/?journal=14130&year=2018&volume=35&issue=1,/scimag/?journal=14130&year=2019&volume=36&issue=1,/scimag/?journal=14130&year=2020&volume=37&issue=1,
Journal of Linguistic Anthropology,14152,John Wiley and Sons,/scimag/journals/14152,/scimag/?journal=14152&page=1,44,/scimag/?journal=14152&year=2017&volume=27&issue=1,/scimag/?journal=14152&year=2018&volume=28&issue=1,/scimag/?journal=14152&year=2019&volume=29&issue=1,/scimag/?journal=14152&year=2020&volume=30&issue=1,
Journal of Magnetic Resonance Imaging,14192,John Wiley and Sons,/scimag/journals/14192,/scimag/?journal=14192&page=1,360,/scimag/?journal=14192&year=2017&volume=45&issue=1,/scimag/?journal=14192&year=2018&volume=47&issue=1,/scimag/?journal=14192&year=2019&volume=49&issue=1,/scimag/?journal=14192&year=2020&volume=51&issue=1,/scimag/?journal=14192&year=2021&volume=53&issue=1
Journal of Management Studies,14220,John Wiley and Sons,/scimag/journals/14220,/scimag/?journal=14220&page=1,103,/scimag/?journal=14220&year=2017&volume=54&issue=1,/scimag/?journal=14220&year=2018&volume=55&issue=1,/scimag/?journal=14220&year=2019&volume=56&issue=1,/scimag/?journal=14220&year=2020&volume=57&issue=1,
Journal of Marital and Family Therapy,14238,John Wiley and Sons,/scimag/journals/14238,/scimag/?journal=14238&page=1,101,/scimag/?journal=14238&year=2017&volume=43&issue=1,/scimag/?journal=14238&year=2018&volume=44&issue=1,/scimag/?journal=14238&year=2019&volume=45&issue=1,/scimag/?journal=14238&year=2020&volume=46&issue=1,
Journal of Marriage and Family,14251,John Wiley and Sons,/scimag/journals/14251,/scimag/?journal=14251&page=1,327,/scimag/?journal=14251&year=2017&volume=79&issue=1,/scimag/?journal=14251&year=2018&volume=80&issue=1,/scimag/?journal=14251&year=2019&volume=81&issue=1,/scimag/?journal=14251&year=2020&volume=82&issue=1,
Journal of Medical Primatology,14343,John Wiley and Sons,/scimag/journals/14343,/scimag/?journal=14343&page=1,78,/scimag/?journal=14343&year=2017&volume=46&issue=1,/scimag/?journal=14343&year=2018&volume=47&issue=1,/scimag/?journal=14343&year=2019&volume=48&issue=1,/scimag/?journal=14343&year=2020&volume=49&issue=1,
Journal of Medical Virology,14351,John Wiley and Sons,/scimag/journals/14351,/scimag/?journal=14351&page=1,403,/scimag/?journal=14351&year=2017&volume=89&issue=5,/scimag/?journal=14351&year=2018&volume=90&issue=1,/scimag/?journal=14351&year=2019&volume=91&issue=2,/scimag/?journal=14351&year=2020&volume=92&issue=5,/scimag/?journal=14351&year=2021&volume=93&issue=2
Journal of Metamorphic Geology,14373,John Wiley and Sons,/scimag/journals/14373,/scimag/?journal=14373&page=1,83,/scimag/?journal=14373&year=2017&volume=35&issue=4,/scimag/?journal=14373&year=2018&volume=36&issue=1,/scimag/?journal=14373&year=2019&volume=37&issue=1,/scimag/?journal=14373&year=2020&volume=38&issue=2,/scimag/?journal=14373&year=2021&volume=&issue=
Journal of Microcolumn Separations,14385,John Wiley and Sons,/scimag/journals/14385,/scimag/?journal=14385&page=1,41,,,,,
Journal of Microscopy,14392,John Wiley and Sons,/scimag/journals/14392,/scimag/?journal=14392&page=1,207,/scimag/?journal=14392&year=2017&volume=265&issue=1,/scimag/?journal=14392&year=2018&volume=269&issue=1,/scimag/?journal=14392&year=2019&volume=273&issue=1,/scimag/?journal=14392&year=2020&volume=277&issue=1,/scimag/?journal=14392&year=2021&volume=281&issue=1
