Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Journal of Engineering Design,13260,Taylor and Francis Group,/scimag/journals/13260,/scimag/?journal=13260&page=1,39,/scimag/?journal=13260&year=2017&volume=28&issue=1,/scimag/?journal=13260&year=2018&volume=29&issue=1-2,/scimag/?journal=13260&year=2019&volume=30&issue=1,/scimag/?journal=13260&year=2020&volume=31&issue=8-9,/scimag/?journal=13260&year=2021&volume=32&issue=1
Journal of Environmental Planning and Management,13314,Taylor and Francis Group,/scimag/journals/13314,/scimag/?journal=13314&page=1,82,/scimag/?journal=13314&year=2017&volume=60&issue=2,/scimag/?journal=13314&year=2018&volume=61&issue=2,/scimag/?journal=13314&year=2019&volume=62&issue=4,/scimag/?journal=13314&year=2020&volume=63&issue=1,
Journal of Environmental Policy and Planning,13315,Taylor and Francis Group,/scimag/journals/13315,/scimag/?journal=13315&page=1,33,/scimag/?journal=13315&year=2017&volume=19&issue=1,/scimag/?journal=13315&year=2018&volume=20&issue=2,/scimag/?journal=13315&year=2019&volume=21&issue=1,/scimag/?journal=13315&year=2020&volume=22&issue=1,/scimag/?journal=13315&year=2021&volume=23&issue=2
Journal of Environmental Science and Health Part A,13321,Taylor and Francis Group,/scimag/journals/13321,/scimag/?journal=13321&page=1,168,/scimag/?journal=13321&year=2017&volume=52&issue=2,/scimag/?journal=13321&year=2018&volume=53&issue=4,/scimag/?journal=13321&year=2019&volume=54&issue=2,/scimag/?journal=13321&year=2020&volume=55&issue=3,
Journal of Environmental Science and Health Part B,13324,Taylor and Francis Group,/scimag/journals/13324,/scimag/?journal=13324&page=1,130,/scimag/?journal=13324&year=2017&volume=52&issue=2,/scimag/?journal=13324&year=2018&volume=53&issue=3,/scimag/?journal=13324&year=2019&volume=54&issue=4,/scimag/?journal=13324&year=2020&volume=55&issue=5,
Journal of Environmental Science and Health Part C,13325,Taylor and Francis Group,/scimag/journals/13325,/scimag/?journal=13325&page=1,15,/scimag/?journal=13325&year=2017&volume=35&issue=1,/scimag/?journal=13325&year=2018&volume=36&issue=2,/scimag/?journal=13325&year=2019&volume=37&issue=4,/scimag/?journal=13325&year=2020&volume=38&issue=1,
Journal of Enzyme Inhibition,13333,Taylor and Francis Group,/scimag/journals/13333,/scimag/?journal=13333&page=1,1,,,,,
Journal of Ethnic and Migration Studies,13350,Taylor and Francis Group,/scimag/journals/13350,/scimag/?journal=13350&page=1,168,/scimag/?journal=13350&year=2017&volume=43&issue=1,/scimag/?journal=13350&year=2018&volume=44&issue=1,/scimag/?journal=13350&year=2019&volume=45&issue=1,/scimag/?journal=13350&year=2020&volume=46&issue=1,
Journal of European Area Studies,13361,Taylor and Francis Group,/scimag/journals/13361,/scimag/?journal=13361&page=1,3,,,,,
Journal of European Integration,13364,Taylor and Francis Group,/scimag/journals/13364,/scimag/?journal=13364&page=1,53,/scimag/?journal=13364&year=2017&volume=39&issue=1,/scimag/?journal=13364&year=2018&volume=40&issue=1,/scimag/?journal=13364&year=2019&volume=41&issue=1,/scimag/?journal=13364&year=2020&volume=42&issue=1,
Journal of European Public Policy,13366,Taylor and Francis Group,/scimag/journals/13366,/scimag/?journal=13366&page=1,77,/scimag/?journal=13366&year=2017&volume=24&issue=2,/scimag/?journal=13366&year=2018&volume=25&issue=3,/scimag/?journal=13366&year=2019&volume=26&issue=3,/scimag/?journal=13366&year=2020&volume=27&issue=2,
Journal of Experimental & Theoretical Artificial Intelligence,13390,Taylor and Francis Group,/scimag/journals/13390,/scimag/?journal=13390&page=1,41,/scimag/?journal=13390&year=2017&volume=29&issue=2,/scimag/?journal=13390&year=2018&volume=30&issue=1,/scimag/?journal=13390&year=2019&volume=31&issue=1,/scimag/?journal=13390&year=2020&volume=&issue=,
Journal of Experimental Nanoscience,13403,Taylor and Francis Group,/scimag/journals/13403,/scimag/?journal=13403&page=1,34,/scimag/?journal=13403&year=2017&volume=12&issue=1,/scimag/?journal=13403&year=2018&volume=13&issue=sup1,/scimag/?journal=13403&year=2019&volume=14&issue=1,/scimag/?journal=13403&year=2020&volume=15&issue=1,
Journal of Forensic Psychiatry,13531,Taylor and Francis Group,/scimag/journals/13531,/scimag/?journal=13531&page=1,31,,,,,
Journal of Forensic Psychiatry & Psychology,13532,Taylor and Francis Group,/scimag/journals/13532,/scimag/?journal=13532&page=1,42,/scimag/?journal=13532&year=2017&volume=28&issue=1,/scimag/?journal=13532&year=2018&volume=29&issue=2,/scimag/?journal=13532&year=2019&volume=30&issue=2,/scimag/?journal=13532&year=2020&volume=31&issue=1,
Journal of Further and Higher Education,13557,Taylor and Francis Group,/scimag/journals/13557,/scimag/?journal=13557&page=1,73,/scimag/?journal=13557&year=2017&volume=41&issue=2,/scimag/?journal=13557&year=2018&volume=&issue=,/scimag/?journal=13557&year=2019&volume=43&issue=3,/scimag/?journal=13557&year=2020&volume=&issue=,
Journal of Gender Studies,13576,Taylor and Francis Group,/scimag/journals/13576,/scimag/?journal=13576&page=1,57,/scimag/?journal=13576&year=2017&volume=26&issue=1,/scimag/?journal=13576&year=2018&volume=27&issue=1,/scimag/?journal=13576&year=2019&volume=28&issue=1,/scimag/?journal=13576&year=2020&volume=29&issue=1,
Journal of Genocide Research,13590,Taylor and Francis Group,/scimag/journals/13590,/scimag/?journal=13590&page=1,38,/scimag/?journal=13590&year=2017&volume=19&issue=1,/scimag/?journal=13590&year=2018&volume=20&issue=1,/scimag/?journal=13590&year=2019&volume=21&issue=1,/scimag/?journal=13590&year=2020&volume=22&issue=1,
Journal of Geography,13599,Taylor and Francis Group,/scimag/journals/13599,/scimag/?journal=13599&page=1,401,/scimag/?journal=13599&year=2017&volume=116&issue=1,/scimag/?journal=13599&year=2018&volume=117&issue=1,/scimag/?journal=13599&year=2019&volume=118&issue=1,/scimag/?journal=13599&year=2020&volume=119&issue=1,
Journal of Geography in Higher Education,13603,Taylor and Francis Group,/scimag/journals/13603,/scimag/?journal=13603&page=1,72,/scimag/?journal=13603&year=2017&volume=41&issue=1,/scimag/?journal=13603&year=2018&volume=42&issue=1,/scimag/?journal=13603&year=2019&volume=43&issue=1,/scimag/?journal=13603&year=2020&volume=44&issue=2,
Journal of Global Ethics,13630,Taylor and Francis Group,/scimag/journals/13630,/scimag/?journal=13630&page=1,19,/scimag/?journal=13630&year=2017&volume=13&issue=1,/scimag/?journal=13630&year=2018&volume=14&issue=1,/scimag/?journal=13630&year=2019&volume=15&issue=1,/scimag/?journal=13630&year=2020&volume=16&issue=1,
Journal of Health Communication,13674,Taylor and Francis Group,/scimag/journals/13674,/scimag/?journal=13674&page=1,88,/scimag/?journal=13674&year=2017&volume=22&issue=sup1,/scimag/?journal=13674&year=2018&volume=23&issue=1,/scimag/?journal=13674&year=2019&volume=24&issue=2,/scimag/?journal=13674&year=2020&volume=25&issue=1,
Journal of Higher Education Policy and Management,13712,Taylor and Francis Group,/scimag/journals/13712,/scimag/?journal=13712&page=1,41,/scimag/?journal=13712&year=2017&volume=39&issue=1,/scimag/?journal=13712&year=2018&volume=40&issue=1,/scimag/?journal=13712&year=2019&volume=41&issue=1,/scimag/?journal=13712&year=2020&volume=42&issue=1,
Journal of Human Development,13753,Taylor and Francis Group,/scimag/journals/13753,/scimag/?journal=13753&page=1,9,,,,,
Journal of Human Rights,13765,Taylor and Francis Group,/scimag/journals/13765,/scimag/?journal=13765&page=1,28,/scimag/?journal=13765&year=2017&volume=16&issue=2,/scimag/?journal=13765&year=2018&volume=17&issue=3,/scimag/?journal=13765&year=2019&volume=18&issue=1,/scimag/?journal=13765&year=2020&volume=19&issue=1,/scimag/?journal=13765&year=2021&volume=20&issue=1
Journal of Human Stress,13770,Taylor and Francis Group,/scimag/journals/13770,/scimag/?journal=13770&page=1,14,,,,,
Journal of Iberian & Latin American Studies,13793,Taylor and Francis Group,/scimag/journals/13793,/scimag/?journal=13793&page=1,17,/scimag/?journal=13793&year=2017&volume=23&issue=1,/scimag/?journal=13793&year=2018&volume=24&issue=1,/scimag/?journal=13793&year=2019&volume=25&issue=1,/scimag/?journal=13793&year=2020&volume=26&issue=1,
Journal of Immunoassay and Immunochemistry,13807,Taylor and Francis Group,/scimag/journals/13807,/scimag/?journal=13807&page=1,32,/scimag/?journal=13807&year=2017&volume=38&issue=1,/scimag/?journal=13807&year=2018&volume=39&issue=3,/scimag/?journal=13807&year=2019&volume=40&issue=1,/scimag/?journal=13807&year=2020&volume=41&issue=3,
Journal of In-service Education,13893,Taylor and Francis Group,/scimag/journals/13893,/scimag/?journal=13893&page=1,17,,,,,
Journal of Infant Child and Adolescent Psychotherapy,13840,Taylor and Francis Group,/scimag/journals/13840,/scimag/?journal=13840&page=1,26,/scimag/?journal=13840&year=2017&volume=16&issue=1,/scimag/?journal=13840&year=2018&volume=17&issue=1,/scimag/?journal=13840&year=2019&volume=18&issue=1,/scimag/?journal=13840&year=2020&volume=19&issue=1,
Journal of Information Systems Management,13862,Taylor and Francis Group,/scimag/journals/13862,/scimag/?journal=13862&page=1,19,,,,,
Journal of Integrative Environmental Sciences,13906,Taylor and Francis Group,/scimag/journals/13906,/scimag/?journal=13906&page=1,11,/scimag/?journal=13906&year=2017&volume=14&issue=1,/scimag/?journal=13906&year=2018&volume=15&issue=1,/scimag/?journal=13906&year=2019&volume=16&issue=1,/scimag/?journal=13906&year=2020&volume=17&issue=1,
Journal of Intelligent Transportation Systems,13920,Taylor and Francis Group,/scimag/journals/13920,/scimag/?journal=13920&page=1,23,/scimag/?journal=13920&year=2017&volume=21&issue=2,/scimag/?journal=13920&year=2018&volume=22&issue=1,/scimag/?journal=13920&year=2019&volume=23&issue=1,/scimag/?journal=13920&year=2020&volume=24&issue=1,/scimag/?journal=13920&year=2021&volume=25&issue=1
Journal of Intercultural Communication Research,13929,Taylor and Francis Group,/scimag/journals/13929,/scimag/?journal=13929&page=1,14,/scimag/?journal=13929&year=2017&volume=46&issue=1,/scimag/?journal=13929&year=2018&volume=47&issue=1,/scimag/?journal=13929&year=2019&volume=48&issue=1,/scimag/?journal=13929&year=2020&volume=49&issue=2,
Journal of Intercultural Studies,13931,Taylor and Francis Group,/scimag/journals/13931,/scimag/?journal=13931&page=1,47,/scimag/?journal=13931&year=2017&volume=38&issue=1,/scimag/?journal=13931&year=2018&volume=39&issue=1,/scimag/?journal=13931&year=2019&volume=40&issue=1,/scimag/?journal=13931&year=2020&volume=41&issue=1,
Journal of International Trade & Economic Development,13975,Taylor and Francis Group,/scimag/journals/13975,/scimag/?journal=13975&page=1,38,/scimag/?journal=13975&year=2017&volume=26&issue=1,/scimag/?journal=13975&year=2018&volume=27&issue=1,/scimag/?journal=13975&year=2019&volume=28&issue=2,/scimag/?journal=13975&year=2020&volume=29&issue=1,
Journal of International Wildlife Law & Policy,13977,Taylor and Francis Group,/scimag/journals/13977,/scimag/?journal=13977&page=1,19,/scimag/?journal=13977&year=2017&volume=20&issue=1,/scimag/?journal=13977&year=2018&volume=21&issue=1,/scimag/?journal=13977&year=2019&volume=22&issue=1,/scimag/?journal=13977&year=2020&volume=23&issue=1,
Journal of Intervention and Statebuilding,13985,Taylor and Francis Group,/scimag/journals/13985,/scimag/?journal=13985&page=1,18,/scimag/?journal=13985&year=2017&volume=11&issue=1,/scimag/?journal=13985&year=2018&volume=12&issue=1,/scimag/?journal=13985&year=2019&volume=13&issue=1,/scimag/?journal=13985&year=2020&volume=14&issue=1,
Journal of Land Use Science,14100,Taylor and Francis Group,/scimag/journals/14100,/scimag/?journal=14100&page=1,15,/scimag/?journal=14100&year=2017&volume=12&issue=1,/scimag/?journal=14100&year=2018&volume=13&issue=1-2,/scimag/?journal=14100&year=2019&volume=14&issue=1,/scimag/?journal=14100&year=2020&volume=15&issue=1,
Journal of Latin American Cultural Studies,14115,Taylor and Francis Group,/scimag/journals/14115,/scimag/?journal=14115&page=1,28,/scimag/?journal=14115&year=2017&volume=26&issue=1,/scimag/?journal=14115&year=2018&volume=27&issue=1,/scimag/?journal=14115&year=2019&volume=28&issue=1,/scimag/?journal=14115&year=2020&volume=29&issue=1,
Journal of Legal Medicine,14129,Taylor and Francis Group,/scimag/journals/14129,/scimag/?journal=14129&page=1,49,/scimag/?journal=14129&year=2017&volume=37&issue=sup1,/scimag/?journal=14129&year=2018&volume=38&issue=1,/scimag/?journal=14129&year=2019&volume=39&issue=1,/scimag/?journal=14129&year=2020&volume=40&issue=sup1,
Journal of Liquid Chromatography & Related Technologies,14159,Taylor and Francis Group,/scimag/journals/14159,/scimag/?journal=14159&page=1,198,/scimag/?journal=14159&year=2017&volume=40&issue=1,/scimag/?journal=14159&year=2018&volume=41&issue=1,/scimag/?journal=14159&year=2019&volume=42&issue=3-4,/scimag/?journal=14159&year=2020&volume=43&issue=1-2,
Journal of Location Based Services,14165,Taylor and Francis Group,/scimag/journals/14165,/scimag/?journal=14165&page=1,9,/scimag/?journal=14165&year=2017&volume=11&issue=1,/scimag/?journal=14165&year=2018&volume=12&issue=1,/scimag/?journal=14165&year=2019&volume=13&issue=1,/scimag/?journal=14165&year=2020&volume=14&issue=1,
Journal of Loss & Trauma,14170,Taylor and Francis Group,/scimag/journals/14170,/scimag/?journal=14170&page=1,33,/scimag/?journal=14170&year=2017&volume=22&issue=3,/scimag/?journal=14170&year=2018&volume=23&issue=1,/scimag/?journal=14170&year=2019&volume=24&issue=1,/scimag/?journal=14170&year=2020&volume=25&issue=1,
Journal of Macromolecular Science Part A,14185,Taylor and Francis Group,/scimag/journals/14185,/scimag/?journal=14185&page=1,169,/scimag/?journal=14185&year=2017&volume=54&issue=1,/scimag/?journal=14185&year=2018&volume=55&issue=1,/scimag/?journal=14185&year=2019&volume=56&issue=1,/scimag/?journal=14185&year=2020&volume=57&issue=1,/scimag/?journal=14185&year=2021&volume=58&issue=1
Journal of Macromolecular Science Part B,14187,Taylor and Francis Group,/scimag/journals/14187,/scimag/?journal=14187&page=1,146,/scimag/?journal=14187&year=2017&volume=56&issue=1,/scimag/?journal=14187&year=2018&volume=57&issue=1,/scimag/?journal=14187&year=2019&volume=58&issue=1,/scimag/?journal=14187&year=2020&volume=59&issue=1,/scimag/?journal=14187&year=2021&volume=60&issue=2
Journal of Macromolecular Science Part C Polymer Reviews,14188,Taylor and Francis Group,/scimag/journals/14188,/scimag/?journal=14188&page=1,23,,,,,
Journal of Management Spirituality & Religion,14219,Taylor and Francis Group,/scimag/journals/14219,/scimag/?journal=14219&page=1,20,/scimag/?journal=14219&year=2017&volume=14&issue=1,/scimag/?journal=14219&year=2018&volume=15&issue=1,/scimag/?journal=14219&year=2019&volume=16&issue=1,/scimag/?journal=14219&year=2020&volume=17&issue=1,
Journal of Marketing Communications,14245,Taylor and Francis Group,/scimag/journals/14245,/scimag/?journal=14245&page=1,29,/scimag/?journal=14245&year=2017&volume=23&issue=1,/scimag/?journal=14245&year=2018&volume=24&issue=1,/scimag/?journal=14245&year=2019&volume=&issue=,/scimag/?journal=14245&year=2020&volume=&issue=,
Journal of Mathematical Sociology,14290,Taylor and Francis Group,/scimag/journals/14290,/scimag/?journal=14290&page=1,31,/scimag/?journal=14290&year=2017&volume=41&issue=1,/scimag/?journal=14290&year=2018&volume=42&issue=2,/scimag/?journal=14290&year=2019&volume=&issue=,/scimag/?journal=14290&year=2020&volume=44&issue=3,
Journal of Mathematics and Music,14291,Taylor and Francis Group,/scimag/journals/14291,/scimag/?journal=14291&page=1,9,/scimag/?journal=14291&year=2017&volume=11&issue=1,/scimag/?journal=14291&year=2018&volume=12&issue=1,/scimag/?journal=14291&year=2019&volume=13&issue=1,/scimag/?journal=14291&year=2020&volume=14&issue=2,
Journal of Mathematics and the Arts,14293,Taylor and Francis Group,/scimag/journals/14293,/scimag/?journal=14293&page=1,15,/scimag/?journal=14293&year=2017&volume=11&issue=1,/scimag/?journal=14293&year=2018&volume=12&issue=1,/scimag/?journal=14293&year=2019&volume=13&issue=1-2,/scimag/?journal=14293&year=2020&volume=14&issue=1-2,
Journal of Medieval Iberian Studies,14363,Taylor and Francis Group,/scimag/journals/14363,/scimag/?journal=14363&page=1,9,/scimag/?journal=14363&year=2017&volume=9&issue=2,/scimag/?journal=14363&year=2018&volume=10&issue=2,/scimag/?journal=14363&year=2019&volume=11&issue=1,/scimag/?journal=14363&year=2020&volume=12&issue=1,
Journal of Military Ethics,14399,Taylor and Francis Group,/scimag/journals/14399,/scimag/?journal=14399&page=1,23,/scimag/?journal=14399&year=2017&volume=16&issue=1-2,/scimag/?journal=14399&year=2018&volume=17&issue=1,/scimag/?journal=14399&year=2019&volume=18&issue=1,/scimag/?journal=14399&year=2020&volume=19&issue=1,
Journal of Modern Italian Studies,14420,Taylor and Francis Group,/scimag/journals/14420,/scimag/?journal=14420&page=1,59,/scimag/?journal=14420&year=2017&volume=22&issue=1,/scimag/?journal=14420&year=2018&volume=23&issue=1,/scimag/?journal=14420&year=2019&volume=24&issue=1,/scimag/?journal=14420&year=2020&volume=25&issue=1,
Journal of Modern Jewish Studies,14421,Taylor and Francis Group,/scimag/journals/14421,/scimag/?journal=14421&page=1,36,/scimag/?journal=14421&year=2017&volume=16&issue=1,/scimag/?journal=14421&year=2018&volume=17&issue=1,/scimag/?journal=14421&year=2019&volume=18&issue=1,/scimag/?journal=14421&year=2020&volume=19&issue=1,
Journal of Modern Optics,14424,Taylor and Francis Group,/scimag/journals/14424,/scimag/?journal=14424&page=1,352,/scimag/?journal=14424&year=2017&volume=64&issue=1,/scimag/?journal=14424&year=2018&volume=65&issue=1,/scimag/?journal=14424&year=2019&volume=66&issue=1,/scimag/?journal=14424&year=2020&volume=67&issue=2,
